dataset,spec,algorithm,seed,MAE,RMSE,MMRE,MdMRE,PRED25,SA
NASA93,semilog,DT,42,422.9173278856022,745.6529475443978,1.3961655262060422,0.4727607621324578,32.222222222222214,53.34624674636564
NASA93,semilog,DT,43,411.1773333333334,763.3827547482849,0.8461858499632486,0.3827243050112741,37.77777777777778,55.14524257570181
NASA93,semilog,DT,44,408.9681360420788,761.9735934895041,0.7661364250326127,0.41454770657165296,35.55555555555555,55.03445267938061
NASA93,semilog,DT,45,397.75746937541214,738.8773559087202,1.3094651213308102,0.40351020204762306,39.444444444444436,57.121321089877895
NASA93,semilog,DT,46,395.4778834411577,761.6054503356181,0.9154027998403885,0.3665709571033087,42.11111111111111,54.85892346692592
NASA93,semilog,DT,47,466.6053333333333,854.9180041445937,1.4978763034021878,0.5377600752187934,29.77777777777778,46.076588326465185
NASA93,semilog,DT,48,385.35229024326173,721.0418855992755,1.3116875265921561,0.38777323293185156,38.77777777777777,57.827537034160194
NASA93,semilog,DT,49,432.6753333333334,877.7591524407022,0.9748845111849566,0.4314144013797595,34.0,52.52795999131273
NASA93,semilog,DT,50,408.90022222222234,744.5224310657286,0.8388730957276715,0.4662837115955004,36.222222222222214,54.78027862053343
NASA93,semilog,DT,51,392.1892902432616,721.1876752583455,0.8915447466681592,0.43136305322626745,35.666666666666664,55.217747870112376
NASA93,semilog,RF,42,312.5489667579249,603.7785098567242,0.6395690723941517,0.3817342366528926,38.666666666666664,65.83731678440209
NASA93,semilog,RF,43,298.26859401369376,564.4276589268669,0.5825027392160684,0.3456811215330352,42.888888888888886,68.10785010604535
NASA93,semilog,RF,44,287.2906593426413,556.8069487488775,0.5578244591356974,0.3215706674367249,42.44444444444444,68.93473827215433
NASA93,semilog,RF,45,317.71997361282234,582.9081502857391,0.6561886423246126,0.35396063137905803,37.888888888888886,66.48047868593129
NASA93,semilog,RF,46,283.0495227763796,599.411494644289,0.5648212327317768,0.3039223833658733,44.44444444444444,67.7764611934211
NASA93,semilog,RF,47,288.5567039516513,554.2207794728419,0.5805221294510613,0.33658113661038197,40.666666666666664,68.22257686519652
NASA93,semilog,RF,48,292.97577915772706,559.7030991890747,0.5813441546456983,0.31027412869294235,41.1111111111111,68.79258609135108
NASA93,semilog,RF,49,312.5062881947075,626.6541232421338,0.617439258447664,0.3224853741782167,43.88888888888889,65.58488252288616
NASA93,semilog,RF,50,290.07405320028545,555.822341032004,0.5712184233421651,0.3492355527988126,44.111111111111114,68.30872121385907
NASA93,semilog,RF,51,302.9982648589534,589.8030998803189,0.608678477324855,0.3712220469876214,40.99999999999999,66.31850813894964
NASA93,semilog,KNN,42,434.54871880948195,758.141850902081,0.8975832926509634,0.6217779330220614,17.333333333333332,54.06584494998041
NASA93,semilog,KNN,43,437.9613345526635,772.2431453538932,1.0064765946436993,0.5810619895832343,16.88888888888889,52.494039997182696
NASA93,semilog,KNN,44,430.2041087945684,756.8448046299271,0.9309794675424087,0.592191111347341,17.444444444444443,52.944384894502335
NASA93,semilog,KNN,45,453.65747861342817,754.2304600828099,1.0262883368014797,0.6252267806998967,15.11111111111111,51.40893155638092
NASA93,semilog,KNN,46,412.52477887740497,779.5459359512439,0.8990055088607658,0.5952911348175247,22.0,53.17224748830483
NASA93,semilog,KNN,47,420.50842288468357,781.0978935084349,0.9086052257906972,0.6005881605196911,20.333333333333332,52.60357566701973
NASA93,semilog,KNN,48,436.9391744449478,813.822438664715,1.0848830138275987,0.5983843604224123,24.333333333333332,50.74450529263842
NASA93,semilog,KNN,49,430.8178420676095,775.5600123657348,0.8791800108203083,0.6108483112687466,11.666666666666668,51.702547997887336
NASA93,semilog,KNN,50,415.6407429210054,743.7445216318611,0.8914782820031528,0.6087623018735899,20.666666666666664,55.725369012239334
NASA93,semilog,KNN,51,422.34945245183206,776.858349579976,0.9176598837471717,0.6772819488990073,17.333333333333336,53.43086098795966
NASA93,semilog,SVR,42,399.5775840456074,718.7843929139036,1.530686700881549,0.6116528974254802,23.666666666666668,57.22853385572446
NASA93,semilog,SVR,43,389.425248813666,710.72266556178,1.4118976729827106,0.5979957791219098,21.44444444444444,57.99412836020714
NASA93,semilog,SVR,44,385.4781486748569,707.7219810431902,1.4190260057292454,0.6454193896606297,22.555555555555557,58.15083014099986
NASA93,semilog,SVR,45,393.7376511494039,698.5320284287751,1.5339927333910102,0.6732316384629907,22.666666666666664,58.29976760094909
NASA93,semilog,SVR,46,378.003790365415,728.9775752432707,1.3521140151678224,0.6627817590707449,23.666666666666668,57.61679086693149
NASA93,semilog,SVR,47,382.5519232816866,729.5646100521905,1.342354378567429,0.6096534858150926,26.555555555555554,57.55458932468993
NASA93,semilog,SVR,48,402.36043705750745,758.7368788907463,1.5416232931834521,0.6361761141739996,23.22222222222222,55.262700257175915
NASA93,semilog,SVR,49,386.4603689416356,722.0996258568478,1.3941630533173524,0.6843367918078229,22.555555555555557,58.21201623801155
NASA93,semilog,SVR,50,389.5206926074466,716.4611434234614,1.4148465152958392,0.6496642137951173,22.22222222222222,58.25303498175083
NASA93,semilog,SVR,51,376.99047976384486,720.3092357706497,1.3404883204313436,0.6416271526319616,24.888888888888886,58.61855101551929
NASA93,loglog,LR,42,228.15261878325973,421.60488680710597,0.6083409267119301,0.28877698229802723,46.11111111111111,73.64061155501427
NASA93,loglog,LR,43,234.34688996497206,441.36019447398394,0.5864910261642626,0.25921110154208743,47.33333333333333,73.38495347307041
NASA93,loglog,LR,44,240.9527119288476,440.8473622751708,0.6050657167105119,0.2952142256634124,43.33333333333333,72.48379804596335
NASA93,loglog,LR,45,239.3273161431311,433.29627430363115,0.6348144132047078,0.29563483924223216,51.55555555555556,73.67497086683522
NASA93,loglog,LR,46,281.1800085329545,570.7903284327664,0.6238864535908568,0.272440018617842,47.33333333333333,66.62799504264746
NASA93,loglog,LR,47,300.0466932643958,607.0349142733968,0.6338026228206717,0.30189578976539794,46.888888888888886,65.78373394758133
NASA93,loglog,LR,48,237.72988639884434,428.1344703635329,0.6435495844816838,0.31591967901641305,48.666666666666664,73.1561920329946
NASA93,loglog,LR,49,238.75774608557208,412.81353990524957,0.6042365735972941,0.3048150225343659,45.666666666666664,72.29993304944522
NASA93,loglog,LR,50,275.78842569064534,517.2716710437469,0.6025050626105595,0.2977524282100821,48.888888888888886,67.42755455729086
NASA93,loglog,LR,51,270.6554429714543,540.0310489959121,0.5753207619763181,0.3181689355974344,42.888888888888886,68.16217771830853
NASA93,loglog,DT,42,422.94399455226886,745.6529894204997,1.3993401293806453,0.4727607621324578,31.111111111111107,53.34288335887386
NASA93,loglog,DT,43,420.2920000000001,772.3951491853134,0.863972592567267,0.4287235825941673,37.666666666666664,53.766977426879336
NASA93,loglog,DT,44,409.2348027087455,762.0138075041029,0.7670956576465215,0.41454770657165296,35.55555555555555,54.99015625102184
NASA93,loglog,DT,45,397.72413604207884,738.8733457282904,1.3119730578387467,0.41464804151971596,38.33333333333333,57.12707564485231
NASA93,loglog,DT,46,395.50455010782434,761.6055019595744,0.9185774030149917,0.3665709571033087,40.99999999999999,54.85541319022523
NASA93,loglog,DT,47,472.9586666666667,856.6314857338205,1.512700383296035,0.5377600752187934,29.77777777777778,45.6045115123491
NASA93,loglog,DT,48,385.35229024326173,721.0418855992755,1.3116875265921561,0.38777323293185156,38.77777777777777,57.827537034160194
NASA93,loglog,DT,49,432.6753333333334,877.7591524407022,0.9748845111849566,0.4314144013797595,34.0,52.52795999131273
NASA93,loglog,DT,50,410.738,745.7710379211686,0.8519390806686564,0.483401902756857,33.99999999999999,54.39700893055963
NASA93,loglog,DT,51,392.1892902432616,721.1876752583455,0.8915447466681592,0.43136305322626745,35.666666666666664,55.217747870112376
NASA93,loglog,RF,42,311.94777198592635,603.3113924153239,0.645025325716406,0.38393962600580717,38.666666666666664,65.8477226791618
NASA93,loglog,RF,43,297.58683756008327,564.5041702909585,0.5819056606665836,0.33164925753793006,42.77777777777778,68.17669116671644
NASA93,loglog,RF,44,286.3273551098788,555.5656329484239,0.5591814411676294,0.3218187997851617,42.44444444444444,69.06177764363662
NASA93,loglog,RF,45,316.21633719953167,579.7939303617989,0.6562959265641192,0.349921853158497,36.77777777777778,66.66597236540412
NASA93,loglog,RF,46,281.9214674362103,596.3268911971021,0.5667061192952423,0.2995719749079634,45.44444444444444,67.88768815430309
NASA93,loglog,RF,47,287.6814521655197,553.5903649396669,0.5838674576150398,0.3344941479154709,41.666666666666664,68.32981086335289
NASA93,loglog,RF,48,291.7315566957846,556.9620715761707,0.5810742956190464,0.30964819010496686,39.99999999999999,68.91766683360125
NASA93,loglog,RF,49,311.8176326588119,625.3842417620451,0.6190114270707803,0.3185380941408881,43.88888888888889,65.65922541819953
NASA93,loglog,RF,50,289.22631145348515,553.9520805597376,0.5736620484396633,0.35113969685703184,44.111111111111114,68.37508806878655
NASA93,loglog,RF,51,302.4506142817101,588.871690247306,0.6110176732653755,0.3789193064738122,39.0,66.35325134697305
NASA93,loglog,KNN,42,456.38769861820157,792.9807424956969,0.8980130632169725,0.5838617020441801,18.22222222222222,52.847949968126706
NASA93,loglog,KNN,43,436.1587353172138,811.704284772212,0.8909692754495605,0.578551651874308,25.444444444444446,53.03917841735516
NASA93,loglog,KNN,44,433.1563025342601,815.7747189885715,0.8848768211006757,0.6013188678251142,22.666666666666668,52.7324467490123
NASA93,loglog,KNN,45,459.24875486578776,787.3699488555723,0.942064570159347,0.6339609056243279,16.22222222222222,51.21486669104248
NASA93,loglog,KNN,46,432.388232448254,830.7721250835039,0.8521491427520858,0.5428377454806526,26.333333333333325,51.40480072769361
NASA93,loglog,KNN,47,437.7010517460691,852.3356775970875,0.8562214131204714,0.6085969937863827,22.77777777777778,50.70593649106267
NASA93,loglog,KNN,48,448.57857181812295,861.9384153102989,1.0013782586719975,0.6115785953372795,25.444444444444446,49.67182934630757
NASA93,loglog,KNN,49,440.31610760270803,835.8599325989541,0.7757587327102765,0.5763276285152613,22.444444444444446,51.66760076246711
NASA93,loglog,KNN,50,431.54039200191164,792.4576555961733,0.8797463767398954,0.6168092388399912,20.555555555555554,54.12790730017464
NASA93,loglog,KNN,51,439.54332199180317,820.192026137991,0.8963424258212482,0.6419657088777091,15.333333333333334,51.79297710535808
NASA93,loglog,SVR,42,357.91485817723327,679.2085102817657,1.0150515399859292,0.4261714420287069,28.666666666666668,63.10571816716451
NASA93,loglog,SVR,43,344.5385125591425,676.4075140471803,0.8709969950992325,0.40965574442004044,38.55555555555556,63.32433117474706
NASA93,loglog,SVR,44,345.62063962176427,667.57578284676,0.9083379608782245,0.4268991279427694,35.66666666666667,63.50427821925648
NASA93,loglog,SVR,45,351.7196470712019,662.2332045247497,1.0248903544624772,0.429123460715264,38.44444444444444,63.56826110299338
NASA93,loglog,SVR,46,334.39395388069,692.7288291716325,0.8505509253631095,0.41157945216587066,35.44444444444444,63.294195052872816
NASA93,loglog,SVR,47,345.4767053906449,697.9716507600044,0.864363887367921,0.40489801664961445,36.33333333333333,62.07475402571553
NASA93,loglog,SVR,48,354.42248750720205,714.3005476005868,1.0252085049237616,0.4099994780776468,35.44444444444444,61.21947376938872
NASA93,loglog,SVR,49,343.191519805162,687.5191626146332,0.877525775612612,0.38351658621056484,33.55555555555556,63.204550658842685
NASA93,loglog,SVR,50,337.6005809763534,663.8531680861031,0.864108801703184,0.3604465193981792,36.222222222222214,64.73327001892571
NASA93,loglog,SVR,51,333.6867191609964,678.2801843001092,0.8289661807341118,0.4035125084052689,38.77777777777778,64.18466614872322
Desharnais,raw,LR,42,2242.659463581979,3049.2901184486036,0.7632956285919195,0.3651643653252844,29.107142857142854,44.28572622623929
Desharnais,raw,LR,43,2186.571729616805,2741.7162046997123,0.7719197247564982,0.5502720746556837,29.64285714285714,49.046450441627464
Desharnais,raw,LR,44,2153.445233310472,2759.2373836035767,0.6946577237879528,0.3909907314507945,28.39285714285714,47.797472889634044
Desharnais,raw,LR,45,2015.5280954530194,2715.0693523688888,0.6225639740476689,0.3739645866204195,34.82142857142857,50.92540673668454
Desharnais,raw,LR,46,2292.196714398922,3053.3869342456865,0.7976031582658237,0.47077358892705384,28.035714285714285,42.98516437312248
Desharnais,raw,LR,47,2027.8976582208547,2646.6977927852026,0.6644045157906435,0.3950965030688567,34.28571428571428,52.09632445971132
Desharnais,raw,LR,48,2220.321879180739,2968.7786386242674,0.754441589229615,0.4883140237142456,29.64285714285714,44.448757768258794
Desharnais,raw,LR,49,2386.720975990035,3039.70346613458,0.8016294697426358,0.4471837780740002,26.249999999999993,43.13091409114235
Desharnais,raw,LR,50,2069.844773715007,2708.522864522765,0.7166406627437922,0.449212728047833,27.142857142857146,50.533195515944
Desharnais,raw,LR,51,2123.0429596661743,2788.1241678555184,0.7184287600293191,0.38552297004425906,27.678571428571427,47.363087206538104
Desharnais,raw,DT,42,2429.530357142857,3656.29200933214,0.6174928262184252,0.35490732932143776,36.07142857142857,41.98717810800594
Desharnais,raw,DT,43,2313.6053571428574,3135.0326551942276,0.5667508143883481,0.372144680826931,34.82142857142857,46.55414951287274
Desharnais,raw,DT,44,3086.325,4310.280143789228,0.7412256385017574,0.535243987033559,32.67857142857142,23.513336979894795
Desharnais,raw,DT,45,2480.0982142857147,3821.6897181267996,0.5764140430262408,0.36905965162864207,38.39285714285714,40.69079573480512
Desharnais,raw,DT,46,2495.6946428571428,3781.8443879514016,0.6510857025456105,0.37637073453137826,36.25,39.83987802488092
Desharnais,raw,DT,47,2504.192857142857,3526.6161033652434,0.6196951717651784,0.3965311232655432,29.999999999999993,42.06526810569488
Desharnais,raw,DT,48,2316.525,3663.294801352315,0.4684238497626335,0.3596095541341704,37.67857142857143,43.43913285754592
Desharnais,raw,DT,49,3182.2,4810.745300234317,0.8784174115766353,0.3994886430774715,38.92857142857142,23.64997970054312
Desharnais,raw,DT,50,2652.725,3832.694691453756,0.625882628771114,0.3918582099201583,31.249999999999993,37.92479703925723
Desharnais,raw,DT,51,2507.425,3604.573132962897,0.616245282038147,0.43040085984910303,29.999999999999993,39.208363519287715
Desharnais,raw,RF,42,2175.091375,3153.2761290936014,0.6396188538460168,0.37341202341778457,31.607142857142854,47.6779015465447
Desharnais,raw,RF,43,2061.0240000000003,2806.2847506394837,0.5995094415977094,0.3903768646226247,33.57142857142857,52.762490416913046
Desharnais,raw,RF,44,2254.07125,2992.217499227295,0.6438149449630827,0.42121636434891674,32.67857142857143,45.57597725064206
Desharnais,raw,RF,45,2087.188875,3025.619392119821,0.6311945618541819,0.37122859565749194,35.0,50.51094912271365
Desharnais,raw,RF,46,2030.8266607142862,3018.9038270684077,0.6286373484106814,0.4136089414210833,34.82142857142857,50.468980688177346
Desharnais,raw,RF,47,2125.6490535714283,2843.6546274969564,0.6133787726799028,0.3611549364008209,32.67857142857143,51.61131477267668
Desharnais,raw,RF,48,2219.9311071428574,3242.390879029578,0.6301126156660334,0.4717585906670023,33.92857142857142,45.455572330284305
Desharnais,raw,RF,49,2179.653428571429,3076.127189975513,0.6458896811898175,0.37717107191055504,35.89285714285714,47.945122011174554
Desharnais,raw,RF,50,2168.0249285714285,2993.9031148774875,0.6348650765916147,0.3840827270065052,27.14285714285714,49.757816491883425
Desharnais,raw,RF,51,2146.067160714286,3053.121109183203,0.6266661168437728,0.35990967456290696,33.39285714285714,48.603106644568584
Desharnais,raw,KNN,42,2173.921071428572,3135.692195780123,0.6261298965595654,0.35884354599113055,36.25,48.495247878778656
Desharnais,raw,KNN,43,2172.5475,2976.7533043713674,0.668505798769948,0.46836212247585574,32.32142857142857,49.55285345448239
Desharnais,raw,KNN,44,2032.6735714285714,2762.935660296188,0.5727474654828434,0.3377768921151585,36.07142857142857,51.697350250369354
Desharnais,raw,KNN,45,2157.1700000000005,3005.968006226358,0.6363243156962012,0.4295752564114685,34.28571428571429,47.904713801599925
Desharnais,raw,KNN,46,2082.6560714285715,2971.6693451721576,0.6070111821681998,0.4237036327635029,34.82142857142857,50.160262982620495
Desharnais,raw,KNN,47,2119.4592857142857,2877.6188144474754,0.5777729781475011,0.4268707903625059,36.607142857142854,51.6625519243997
Desharnais,raw,KNN,48,2102.9285714285716,3088.8537249293304,0.6199447202651032,0.37389259699898086,35.357142857142854,48.70181082993886
Desharnais,raw,KNN,49,2049.447142857143,2833.965973735246,0.5980658922683778,0.3751489886641857,36.24999999999999,51.30199134272992
Desharnais,raw,KNN,50,2079.2060714285717,2865.6577156466146,0.5809457059571226,0.36860992694350597,31.428571428571434,52.549384340386815
Desharnais,raw,KNN,51,2060.517142857143,2904.4964459263983,0.5909704092895056,0.36540595817963956,34.64285714285714,50.81586630843726
Desharnais,raw,SVR,42,2790.2641434153975,3876.8983433392546,0.8386916796826943,0.46153390789463683,27.857142857142854,36.93269664018645
Desharnais,raw,SVR,43,2802.1925446017462,3763.4571769839577,0.8407032108838702,0.6019097689964513,27.14285714285714,38.033185404082815
Desharnais,raw,SVR,44,2750.0037396624084,3781.8112613628264,0.835117556358599,0.4621732013603597,30.892857142857146,37.89325900123386
Desharnais,raw,SVR,45,2716.0480760338387,3972.026673910101,0.8327084375124544,0.5010251256001913,28.21428571428571,36.019049138745586
Desharnais,raw,SVR,46,2778.8299326217925,3894.7376052668537,0.8683809090723816,0.4639019108544725,26.96428571428571,35.06306741960194
Desharnais,raw,SVR,47,2792.630265350448,3870.205765321837,0.8201757228702167,0.48688896145653315,26.96428571428571,36.41587154353852
Desharnais,raw,SVR,48,2710.048611876502,3983.722605628166,0.842781067804782,0.4674494560986293,28.571428571428573,35.784264355963224
Desharnais,raw,SVR,49,2798.550758672475,3962.6325301426646,0.8489733386048304,0.4716748197030339,28.21428571428571,35.38804329548143
Desharnais,raw,SVR,50,2798.9673684045356,3896.0616266347656,0.8544348115826012,0.5267493283984475,25.535714285714285,36.26208120372643
Desharnais,raw,SVR,51,2762.943184526186,3965.3559369352197,0.844389691833664,0.47410251234366924,27.14285714285714,35.2909231427738
Desharnais,semilog,LR,42,1917.3252455041318,2846.3224848265686,0.4039549693194721,0.33113783505757854,40.53571428571429,54.00826737637701
Desharnais,semilog,LR,43,2008.5521781583836,2794.2757780192655,0.4013678455784936,0.3351039149516529,37.5,55.083077848357505
Desharnais,semilog,LR,44,2053.8124461055695,2946.7320111352074,0.4096026764783448,0.3152167204042986,40.89285714285714,54.07396100310227
Desharnais,semilog,LR,45,1966.4316048513817,2921.1399924262537,0.4173977745769853,0.33146459156972946,39.82142857142857,52.89623062671258
Desharnais,semilog,LR,46,2106.4552857508875,3287.191751543677,0.4207779059445163,0.3456192653223332,39.99999999999999,50.85467478101554
Desharnais,semilog,LR,47,1944.442461945938,2780.0468846768927,0.3859017987668142,0.3072628273056835,43.03571428571428,56.790324929260805
Desharnais,semilog,LR,48,2073.695632654206,3136.4263004037807,0.4188578231441678,0.3616785978581162,37.67857142857143,50.78016743779662
Desharnais,semilog,LR,49,1981.2635915784297,2844.672597714786,0.41356226177586775,0.30241721637872876,38.74999999999999,54.73641456940489
Desharnais,semilog,LR,50,2076.477255338502,3184.9745691820176,0.40937698371253317,0.3113080534508983,41.607142857142854,52.95013347299762
Desharnais,semilog,LR,51,1890.297796135724,2721.804769478182,0.3933919642050382,0.342729585720304,38.21428571428571,55.12184795137879
Desharnais,semilog,DT,42,2607.2321428571427,4090.3174763281613,0.5998314225360308,0.3725022599247383,40.535714285714285,37.470787908005285
Desharnais,semilog,DT,43,2670.7500000000005,3848.7215755854,0.713263574273121,0.47901338720602027,33.92857142857143,37.39648420896137
Desharnais,semilog,DT,44,2581.675,3765.1638158482397,0.5690599098957314,0.3927345533685974,33.74999999999999,37.87868407254124
Desharnais,semilog,DT,45,2378.7,3495.672643628227,0.5558688534595031,0.4032125883879002,33.39285714285714,43.01047113212983
Desharnais,semilog,DT,46,2286.3178571428575,3359.8491949825548,0.5199917429748115,0.37395076598510185,34.107142857142854,44.33870809230419
Desharnais,semilog,DT,47,2387.5803571428573,3342.846567583036,0.6543183806651384,0.4755005025037078,31.249999999999993,44.24450361038795
Desharnais,semilog,DT,48,2393.1803571428572,3692.507467429463,0.5950225261708437,0.41273140204632197,32.85714285714285,40.461608539083315
Desharnais,semilog,DT,49,2647.9625,3795.0233031739576,0.7531865364350779,0.4424403984878148,34.99999999999999,35.96436512708449
Desharnais,semilog,DT,50,2626.5803571428573,3800.1777442690736,0.6142234529348963,0.3928903105136102,32.857142857142854,38.36170922963604
Desharnais,semilog,DT,51,2486.3321428571435,3681.0625727483834,0.582043523969789,0.41376820691846083,32.49999999999999,37.65502980536661
Desharnais,semilog,RF,42,1945.3945162465625,2922.5766169615754,0.4638654211871195,0.32885328662143054,38.92857142857142,54.28888526070464
Desharnais,semilog,RF,43,1986.7311696475003,2711.1274838020645,0.5103355142480595,0.37055489051702545,37.5,54.983448286501925
Desharnais,semilog,RF,44,2024.6967690266156,2714.7631055694055,0.476448943883942,0.3591256053041872,32.32142857142857,53.068025543212094
Desharnais,semilog,RF,45,1959.4307535116836,2927.1727365614124,0.48268439153569165,0.34420410861948253,36.07142857142857,53.399090620863284
Desharnais,semilog,RF,46,1890.9954340149502,2867.152683356099,0.4527505877425857,0.3298339332474812,39.10714285714285,55.00295444904126
Desharnais,semilog,RF,47,2031.8509385672212,2715.4641900072093,0.4860679959113819,0.35174615485388505,36.07142857142857,54.293314039669596
Desharnais,semilog,RF,48,2016.9152715913938,3059.357398234941,0.46654588442738787,0.3569018530909484,39.28571428571428,51.28537008398956
Desharnais,semilog,RF,49,2011.357018867287,2945.665717163794,0.49279150053928733,0.32367208425912347,39.99999999999999,52.94690009052836
Desharnais,semilog,RF,50,2000.9873058826502,2794.1984246538295,0.48446606747806464,0.3518843278823084,36.07142857142857,54.31402466049239
Desharnais,semilog,RF,51,1959.7269012246047,2991.2535340881054,0.45382089186960395,0.32305232739583584,36.96428571428571,53.20736650400143
Desharnais,semilog,KNN,42,2062.7138328452597,3077.799966534195,0.5293153814113039,0.34282859211755295,38.57142857142857,51.79946166990281
Desharnais,semilog,KNN,43,2065.854763375516,2871.6943572001524,0.5701456093145753,0.4219716546291927,36.07142857142857,53.029693856409224
Desharnais,semilog,KNN,44,1979.4702057655275,2712.7662556700825,0.4848427394384946,0.32253414312296114,41.07142857142857,54.275301660373984
Desharnais,semilog,KNN,45,1984.5404479300971,2930.231116943539,0.5226869091865062,0.3923514672408923,39.285714285714285,52.25132130364432
Desharnais,semilog,KNN,46,1975.3782715308948,2858.11834073651,0.5067943141194555,0.3511265181384192,35.17857142857143,53.61906014213819
Desharnais,semilog,KNN,47,2017.8704878893338,2808.074125930246,0.49136139388227373,0.37653052457762476,34.107142857142854,54.607807133518484
Desharnais,semilog,KNN,48,1951.0271412871764,2989.247356185349,0.5097864787963505,0.3057293508769958,40.17857142857143,52.98424934591844
Desharnais,semilog,KNN,49,1918.5507929403873,2748.5829331280756,0.49417419080760167,0.3137647948847896,36.42857142857142,55.35673836859519
Desharnais,semilog,KNN,50,1907.1150132006085,2701.809289672488,0.4664411552315221,0.3252583179881602,40.357142857142854,57.13409785123953
Desharnais,semilog,KNN,51,1947.582698306004,2900.056914797883,0.4987060820294629,0.32898319244427876,38.57142857142857,53.584961653830234
Desharnais,semilog,SVR,42,1909.5694360499124,2936.4439765794677,0.41951181789635933,0.35595019803583255,40.17857142857143,56.5174242945949
Desharnais,semilog,SVR,43,2037.0917702577094,2905.5262393730136,0.5065153135701863,0.37122820787786504,37.14285714285714,55.44087052967577
Desharnais,semilog,SVR,44,2009.2100979762442,2888.389804454727,0.43084053297142477,0.3411428579081565,37.14285714285714,55.13357441594235
Desharnais,semilog,SVR,45,1928.6754299999884,3118.5768951835194,0.43872701214685,0.37503057987743116,41.07142857142857,54.04519353730619
Desharnais,semilog,SVR,46,1927.216630162647,2924.1008085149465,0.46288490200950366,0.3207532093134336,39.99999999999999,55.28721594783813
Desharnais,semilog,SVR,47,1977.4069348947592,2899.554088268604,0.4371354035675406,0.36813154282623667,37.5,55.980952322270014
Desharnais,semilog,SVR,48,1962.316806768745,3138.4571378685164,0.44175390340301346,0.35359240197545627,39.82142857142857,53.10845388235013
Desharnais,semilog,SVR,49,1946.827866875988,2953.5382907968433,0.4387759646394251,0.32885610822766675,40.357142857142854,56.036624993174904
Desharnais,semilog,SVR,50,1973.7563145872912,2959.2865073725743,0.4334188799828139,0.3491612017417721,41.25,55.248308045085125
Desharnais,semilog,SVR,51,1912.2682804405163,2915.4379390526233,0.42559896442084855,0.3218231147533407,40.17857142857143,56.08754127520869
Desharnais,loglog,LR,42,1777.9769582174358,2553.3293207407414,0.3751182780612465,0.3128237824256024,38.21428571428571,56.467999406322406
Desharnais,loglog,LR,43,1875.283978614641,2524.09044881741,0.37811505187913125,0.3335464063303551,32.32142857142857,57.91247041978583
Desharnais,loglog,LR,44,1734.5739144899167,2340.512677907668,0.3726489433975652,0.35354146620931215,36.607142857142854,58.301528150286444
Desharnais,loglog,LR,45,1854.6799549382863,2742.1183193526513,0.4006830855325784,0.3173610006558447,35.535714285714285,53.7443866622257
Desharnais,loglog,LR,46,1806.287927678351,2575.870067604983,0.38824403604621294,0.3474070772671477,32.67857142857142,56.243592305458165
Desharnais,loglog,LR,47,1758.4740122778858,2386.1965086072987,0.36733386349334773,0.2960586253307277,39.107142857142854,59.22730734759752
Desharnais,loglog,LR,48,1876.3138372819237,2665.8449057207636,0.39604278321432407,0.3430877905960537,37.49999999999999,54.238681359783264
Desharnais,loglog,LR,49,1759.4052082465737,2477.2067395985837,0.3678189289747079,0.323416102584392,40.17857142857142,58.40159179201394
Desharnais,loglog,LR,50,1806.6779745456784,2462.2720695433877,0.38355445500934243,0.32668081839615126,36.07142857142857,57.65982800039327
Desharnais,loglog,LR,51,1841.5289798672814,2610.085968097055,0.37824707118112055,0.3278127966320353,35.535714285714285,56.209190086475836
Desharnais,loglog,DT,42,2599.8821428571428,4089.549816050848,0.5966006533052616,0.3725022599247383,41.785714285714285,37.63688525090632
Desharnais,loglog,DT,43,2673.4625000000005,3851.055618463591,0.7135930810758421,0.4803314144169047,33.92857142857143,37.34342116767263
Desharnais,loglog,DT,44,2581.675,3765.1638158482397,0.5690599098957314,0.3927345533685974,33.74999999999999,37.87868407254124
Desharnais,loglog,DT,45,2378.7,3495.672643628227,0.5558688534595031,0.4032125883879002,33.39285714285714,43.01047113212983
Desharnais,loglog,DT,46,2285.9178571428574,3359.747231292461,0.5197785233586069,0.372458228671669,34.107142857142854,44.3471870972497
Desharnais,loglog,DT,47,2386.2678571428573,3342.6358718971073,0.654026324590372,0.4755005025037078,31.249999999999993,44.2861472853776
Desharnais,loglog,DT,48,2393.1803571428572,3692.507467429463,0.5950225261708437,0.41273140204632197,32.85714285714285,40.461608539083315
Desharnais,loglog,DT,49,2647.9625,3795.0233031739576,0.7531865364350779,0.4424403984878148,34.99999999999999,35.96436512708449
Desharnais,loglog,DT,50,2626.5803571428573,3800.1777442690736,0.6142234529348963,0.3928903105136102,32.857142857142854,38.36170922963604
Desharnais,loglog,DT,51,2464.6321428571437,3670.9106033753133,0.579051245977511,0.39282226097251494,33.92857142857143,38.194075785740324
Desharnais,loglog,RF,42,1949.0377567593987,2927.483447830902,0.46623174484402263,0.33013265606371434,37.49999999999999,54.205790293164036
Desharnais,loglog,RF,43,1982.4381162636491,2710.984554474641,0.5099741866936537,0.3698656146803164,36.25,55.11313191151021
Desharnais,loglog,RF,44,2026.26908414399,2716.30971185667,0.47752342916867035,0.36150369170213936,32.32142857142857,53.0149378105235
Desharnais,loglog,RF,45,1955.8491165773655,2927.412657843728,0.4832006505735971,0.3446968318678325,38.75,53.47004754371685
Desharnais,loglog,RF,46,1889.323208873321,2868.844772596882,0.4531419315144598,0.3291319224823509,39.10714285714285,55.03711385838649
